4853011,11.88,3.89,1.35,10.16,0.000103,0.00445
4881211,1.2,10.75,0.0317,0.35,1.2e-06,2.28e-05
4882311,44.94,325.11,1.77,27.76,0.018,3
4982111,504.75,581.29,752.64,170.74,0.0409,64.8
5632611,19.6,3.95,0.0052,0.18,1.81e-05,2.28e-06
5632711,636.4,1863.29,3.41,394.69,0.0101,10.4
5633411,850.25,3132.68,818.45,427,0.0454,9.8
5656011,111.29,354.64,97.78,76.87,0.0016,1
5746611,101.4,419.05,2.44,111.01,0.004,0.000722
5846711,877.49,826.91,24.2,261.82,0.0035,989
5862111,105.64,1192.34,2.35,148.17,0.00164,0.000865
6444911,7.24,135.8,1.35,3.79,0.0018,16.8
6510011,119.62,141.41,18.48,39.97,0.0003,0.6
6533911,84.28,88.94,0.6,16.11,0.00314,1.33e-06
6534611,44.9,218.61,3.04,9.82,0.000255,0.000223
6671211,2090.22,957.09,757.5,53.63,0.004,8
5049911,44.81,995.12,0.14,3.59,4.3e-05,0.000322
7427611,623.76,161.02,46.84,95.71,0.28,260.11
8178611,1192.5,1360.9,347.82,93.67,0.007,26.77
14469011,2.55,20.5,0.17,0.61,5.09e-05,0.034
14469311,7.79,59.66,0.53,1.87,0.000157,0.1
14489911,10.22,82.03,0.69,2.43,0.000204,0.14
5039811,1119.08,1652.14,1917.74,206.95,0.0144,30.9
5748611,97.35,1274.01,2887.99,101.71,1.27,10.87
6905311,2.06,4.49,0.33,0.89,7.1e-05,0.0508
7473111,1009.35,247.65,11.35,63.86,0.15,0.86
7668011,0.0608,0.24,10.22,1.24,9.08e-06,0.00605
9070411,2.83,3.53,1.14,0.27,2.5e-05,0.0024
9082211,0.5,1.37,0.0345,0.48,7.48e-05,0.0207
14470711,8.22,73.94,0.56,1.9,0.00016,0.11
14471111,14.2,115.86,0.96,3.17,0.000266,0.18
5001611,485.31,1100.59,359.02,235.75,0.019,6
5763011,673,1991,1007,131,0.011,5
7000211,1095,1372,202,81,0.0255,8.12
7000711,181.7,46.5,7,36,0.0005,0.11
9048311,251,102,3,2,0.077,1
14473811,0.0452,0.4,0.00306,0.0109,9.13e-07,0.000609
14991711,14.69,5.39,0.61,9.95,0.00121,0.0354
4193811,593.57,2449.21,6139.67,675.24,0.0579,20.7
4209911,834.35,23.19,60.37,71.88,0.064,13.59
4787511,8.66,12.44,0.47,20.97,4.77e-05,7.4e-05
4943611,94.13,203.01,751.34,6.12,0.0077,2.67
5065411,37.11,32.95,1.3,3.54,0.00135,0.0383
5076711,2.31,2.75,0.0165,1.15,1.37e-05,0.0143
6289811,14.65,7,0.00101,1.74,5e-09,0.000198
6479611,5.68,6.8,0.0441,0.52,3.38e-05,4.51e-05
6748311,281.82,418.58,298.16,155.12,5.65e-07,0.000351
6793311,67.89,73.24,0.47,42.33,0.000375,0.00035
6793711,14.96,25.36,50.08,1.62,0.0177,0.0442
7111411,70.01,261.78,0.97,45.07,0.00443,0.000134
7177411,0.98,0.17,0.0367,0.89,0.000109,0.00317
7472011,32.46,10.1,0.18,2.38,4.13e-05,9.89e-06
7689811,38.79,4.89,0.21,18.26,0.00125,0.0365
7692611,10.37,1.16,0.0631,0.72,0.000339,0.00989
14473011,0.28,2.11,0.0186,0.0662,5.56e-06,0.00371
14473511,19.19,146.96,1.3,4.61,0.000388,0.26
16320111,679.2,340.38,363.65,62.37,0.00582,0.36
6647311,4.03,6.61,0.0672,0.97,8.61e-05,1.67
6776811,59.91,920.01,6454,258.47,0.0273,53.74
6902411,217.91,3590,16712,237.91,0.0542,92.43
12811111,204.1,278.2,215.1,52.2,0.0278,47.93
14475211,13.34,103.35,0.9,2.93,0.000246,0.16
14475711,6.2,55.76,0.42,1.43,0.00012,0.0802
14475911,5.9,53.11,0.4,1.36,0.000115,0.0764
14476411,5.27,40.8,0.36,1.15,9.71e-05,0.0647
15064111,90.8,212.1,256.3,67.5,0.00145,63.25
16475411,10.22,9.49,10.79,2.78,1.7e-05,0.24
4786511,1856.4,55.4,1541.9,99.7,0.00229,0.00447
6973111,59.9,22,2.5,36.1,0.00335,0.49
8040811,2.48,61.35,3.66,83.33,0.00263,1.04
8040911,22.64,19.5,0.13,0.58,0.0177,2.08
661311,398.35,780.56,18.23,542.13,0.000135,0.13
974811,68.21,196.19,28.33,4.71,9.62e-05,0.0642
974911,186.61,148,100.84,14.98,0.000568,0.38
1000411,42.87,14.65,16.89,7.4,0.00123,0.12
1002411,438.6,153.13,166.01,110.06,0.29,201.08
1002811,860.1,951.74,216.34,358.58,0.03,7.8
1003711,819.09,182.6,144.53,46.7,0.099,127
10560411,56.13,37.76,0.4,66.7,0.00361,2.4
1076211,9.66,11.49,0.07,34.95,0.00423,0.42
14459011,20.55,164.93,1.39,4.88,0.00041,0.27
562411,58.81,21.56,2.45,33.07,9.6e-08,0.44
6877911,1376,2736,1200.07,557.27,0.02,0.67
7212711,288.72,34.89,22.55,206.73,0.0231,1.57
7440711,151.8,595.7,173.7,124.12,0.02,8.5
7441711,52.34,68.82,16.35,246.29,1.79,0.074
867211,190,126.2,3.1,142.82,2.32e-05,0.00338
999711,17.84,21.24,0.13,27.42,0.0037,0.0423
1075711,682.46,240.2,29.3,147.74,0.00571,0.8
1134111,535.43,798.57,49.85,168.46,0.13,11.01
14436511,2.99,23.15,0.2,0.66,5.51e-05,0.0367
976311,33.98,117.14,3.69,11.14,0.000812,0.14
991211,113.9,43.31,3.97,25.49,0.003,0.14
10538711,3.34,16.88,0.78,1.83,0.27,3.84e-06
1074511,50.2,58.43,21747.39,269.75,3.88,2.81
14424811,4.86,43.7,0.33,1.12,9.43e-05,0.0629
14433011,21.28,164.84,1.44,4.67,0.000392,0.26
7735011,5125.99,9017.48,7352,767.99,0.21,429.58
7735911,0.0152,1.9,0.1,0.0406,4.3e-05,1.86e-06
863111,95.5,2183.58,2896.09,133.26,0.0765,30.29
10280811,0.84,0.2,0.0312,0.0849,8.22e-06,5.12e-06
10410711,0.11,0.2,0.0198,0.0575,5.24e-07,0.79
1244611,3.51,2.55,0.1,0.44,3.6e-05,0.000143
1264811,0.0438,0.18,0.26,0.0146,4.82e-06,0.0276
1288811,1.42,1.77,0.0116,0.13,1.26e-05,0.00094
13702111,2.29,4.01,6.1,1.03,9.06e-05,0.13
14351311,1.47,1.51,0.0154,0.9,1.14e-05,0.00216
14457211,19.37,150.09,1.31,4.25,0.000357,0.24
14460411,18.4,142.52,1.24,4.03,0.000339,0.23
14469611,3.54,27.4,0.24,0.78,6.52e-05,0.0435
14471611,8.33,64.57,0.56,1.83,0.000154,0.1
1552311,51.22,21.47,2.8,1.78,2.63e-07,0.00402
15733011,230.79,308.57,411.18,114.63,0.0138,72.54
15767111,0.2,0.1,0.00312,0.035,2.3e-06,4.91e-06
15770311,0.00088,0.00357,0.00126,0.000332,6.3e-08,4.2e-05
16069411,2.51,5.51,0.049,1.05,9.19e-07,8.16e-05
1655011,1.1,3.86,0.0269,0.15,6.24e-06,0.00127
1671011,1.28,6.97,0.022,0.53,5.79e-06,0.003
1978311,103.85,96.94,36.21,27.22,0.00207,10.6
2057911,0.5,1.47,0.56,5.95,9.64e-05,6.06e-06
206811,5.28,4.09,0.2,0.3,1.32e-06,0.001
2115311,0.47,0.55,0.0999,0.084,1.31e-05,0.00746
2126311,0.76,2.45,0.0504,0.55,5.3e-05,0.000123
2264811,0.0489,0.92,0.22,3,2.98e-05,0.000503
2388511,4.25,0.97,0.0123,0.22,1.17e-05,3.54e-06
2462111,2.03,5.54,0.26,0.65,3e-06,0.000133
2480411,0.08,0.24,0.00393,0.0156,1.05e-07,9.74e-05
281111,1.25,0.55,0.0503,0.14,1.26e-05,2.75e-06
3301711,0.26,4.08,0.0785,0.63,6.31e-05,5.73e-06
347911,0.16,0.73,0.000478,0.0522,2.91e-08,1.1e-06
361611,307.68,65.41,0.1,1.03,3.46e-05,3.19e-06
365111,7.27,12.78,1.62,8.14,0.000598,0.17
373811,245.84,35.19,0.97,4.4,4.04e-05,0.00994
4073511,598.13,584.1,523.67,324.02,0.0069,14.06
4082811,5.59,8.89,0.0719,0.81,2.84e-05,2.48e-06
4198411,0.73,0.92,0.00562,1.22,6.41e-06,2.63e-06
4198911,8,12,22,50.57,0.0018,0.29
455711,3.24,6.08,0.26,0.81,7.13e-05,1.96e-05
4838511,46.09,32.28,5.44,6.7,2.55e-05,0.00428
4838811,238.47,1864.61,160.28,315.24,4.43e-06,7.28
5042211,0.9,7.73,0.0133,0.18,2.11e-06,0.0002
5681911,6.53,51.83,1.11,8.14,1.6e-08,0.00178
61811,0.81,2.16,0.0167,0.34,2.67e-06,7.85e-05
626211,3.73,3.95,0.034,0.49,3.29e-05,0.001
6500711,22.76,12.96,5.92,2.17,0.000625,0.00309
7124711,44.21,84.85,96.13,5.16,0.000765,0.17
721911,2.64,2.39,0.0192,14.13,1.33e-05,3.47e-06
96611,7.6,1.83,0.39,5.79,7.07e-05,2.2e-06
9879611,0.0395,0.2,0.00119,0.0673,1.98e-06,1.21e-06
12862311,0.15,0.6,0.84,0.0604,1.15e-05,0.00765
13034011,4.56,2.96,0.32,0.58,0.000132,0.0608
1440411,6.43,8.32,2.1,0.33,3.79e-05,0.00649
3555811,508.42,8995.89,7405.1,202.73,0.0531,5.37
3707711,12.37,12.37,0.15,0.32,9.35e-06,0.000273
3946311,45.16,54.46,0.68,4.06,0.000406,5.34e-05
4350411,1255.54,523.38,287.3,170.43,0.38,200
4362711,124.51,199.43,17.75,13.51,0.00107,0.0712
4458511,335.3,6369.7,2134.4,144.76,0.0166,12.8
893611,374.9,822.52,1335.56,50.05,0.017,8
897211,496.29,3779.42,12758.67,56.42,0.036,97
897311,52.9,16.15,112.3,64.23,0.007,0.7
14624011,7.65,9.71,0.52,6.48,1.79e-06,0.00186
15588311,0.12,1.11,0.23,0.19,9.47e-06,0.0187
590111,5.31,16.82,6.69,0.55,3.56e-05,0.12
643411,16.63,51.51,70.05,0.77,0.000243,0.64
715611,460.2,816.64,23.46,2.83,0.0135,4.79
898111,9.36,15.01,2.38,2.3,0.000404,0.11
588311,617.34,1071.52,333.17,281.45,4.48e-05,3.21
640911,171.36,2352.47,9194.44,663.74,0.0514,7.97
12772711,2.24,2.67,0.0172,16.56,1.3e-05,0.000143
12772911,0.66,0.79,0.00558,0.16,3e-06,0.000131
14416511,6.35,50.96,0.43,1.51,0.000127,0.0844
14417011,1.74,13.99,0.12,0.41,3.48e-05,0.0232
14417311,11.67,93.64,0.79,2.77,0.000233,0.16
1859511,40.27,60.01,0.82,6.89,3.8e-05,0.0149
1968911,72.76,26.68,3.03,14.24,0.00672,0.12
2676811,0.11,0.46,1.62,0.0458,1.26e-08,8.37e-06
2797111,7.44,13.34,1.19,1.73,0.000161,0.0117
3525011,15.5,8.85,5.99,0.77,1.2e-05,0.000106
553811,0.36,1.02,0.3,0.13,5.3e-05,0.036
588511,97.01,105.8,2.2,11.99,6.8e-05,0.01
591611,230.31,837.34,387.05,21.72,0.00486,0.0953
642111,262.75,1.78,306.53,8.39,0.18,13.07
751911,196.02,446.43,1263.04,126.38,0.013,14.03
752411,4839.56,1781.28,1617.97,645.49,0.00159,5.01
770111,51.67,14.65,57.9,50.25,3.4e-05,0.036
8500311,79.94,87.46,0.82,12.11,3.8e-05,0.00129
8514711,4.25,137,2.69,29.54,0.00179,2.29
900011,236.01,845.78,787.84,130.17,0.00944,1.49
901111,62.96,271.09,3.19,40.21,0.00254,0.00114
919411,3.24,17.67,0.6,0.97,9.1e-05,0.016
12685911,92.47,40.57,102.78,108.83,0.0112,12.15
14418211,1.89,15.19,0.13,0.45,3.77e-05,0.0252
14418611,4.92,39.52,0.33,1.17,9.82e-05,0.0655
14419411,8.53,67.71,0.58,2.03,0.000171,0.11
14478811,3.55,28.5,0.24,0.84,7.08e-05,0.0472
14478911,15.75,120.61,1.06,3.79,0.000318,0.21
14479011,17.94,144.02,1.21,4.26,0.000358,0.24
15498111,2.88,10.9,0.82,0.21,1.93e-06,0.00131
2657611,114.81,42.1,4.79,49.43,0.00356,0.52
535811,440.26,844.54,0.76,217.81,0.005,5.28
552911,16.83,22.67,556.62,42.78,0.002,0.39
554511,35.77,176.44,563.75,54.13,0.0034,1.07
7414811,951.39,1186.41,735.9,329.87,0.13,25.79
8353611,2.32,6.41,0.8,0.27,2.89e-06,0.000292
9749111,9.47,11.29,0.07,0.86,0.002,0.00035
8354011,289.55,368.81,1462.78,170.43,0.000719,2.07
928811,0.32,412.7,256.77,17.1,0.003,0.0453
14427911,1.94,16.85,0.13,0.47,3.92e-05,0.0261
14428511,8.66,67.05,0.59,1.9,0.00016,0.11
14429211,35.57,277.08,2.4,7.82,0.000657,0.44
2943411,4108.24,7624.44,14445.1,1841.72,0.35,200
2943511,2269,4571.61,15053.2,536.8,0.086,240
2995011,155.92,1510.95,3693.51,193.46,0.052,40.69
3764911,37.29,213.93,258.54,15.5,0.0719,1.68
3926911,506.87,42.44,4.6,42.19,0.15,0.0044
3939911,65.57,149.86,184.37,84.48,0.01,0.77
7740911,241.96,647.31,179.15,105.88,0.0048,20
14420411,9.06,70.18,0.61,1.99,0.000167,0.11
14479411,28.72,222.49,1.94,6.3,0.000529,0.35
10692111,6943.94,106.41,61.36,177.03,0.18,0.24
10692311,5.59,6.77,0.04,0.51,3.39e-05,0.0353
10716311,0.04,0.4,0.04,0.009,2.79e-06,0.000478
10777511,0.68,0.81,0.005,0.06,4.16e-06,0.00433
10789511,2.85,19.71,0.0228,0.29,8.43e-05,0.0152
10790311,0.83,0.99,0.00593,0.51,4.94e-06,0.00514
10816811,0.0155,0.0277,0.00836,5.82,1.18e-08,7.12e-05
10821611,0.16,0.19,0.001,0.11,1.14e-06,0.00119
10823711,3.57,4.25,0.03,0.32,2.1e-05,0.0218
10831411,2.19,2.61,0.02,0.2,1.31e-05,0.0136
10866311,22.18,34.23,3.15,2.13,0.000127,0.13
10876611,0.0231,0.0256,0.00978,3.47,7e-06,0.00032
10907511,0.0113,0.0426,0.00068,0.00076,1.88e-07,3.23e-05
10923611,17.97,406.73,1201.41,79.78,0.14,88
10924111,4.09,5.12,0.03,33.32,2.27e-05,0.0236
14421811,10.54,94.81,0.71,2.43,0.000205,0.14
14422711,22.86,185.49,1.55,5.2,0.000437,0.29
14423911,0.11,0.81,0.00716,0.0255,2.14e-06,0.00143
14425111,0.0275,0.21,0.00186,0.00662,5.57e-07,0.000371
14480111,37.69,337.68,2.55,8.75,0.000736,0.49
14481711,11.96,107.61,0.81,2.76,0.000232,0.15
14605411,0.42,0.5,0.003,0.04,2.25e-05,0.0234
14606211,13.16,6.03,7.15,2.43,0.00656,4.38
14972111,7.11,9.1,0.0504,0.93,4.06e-05,0.0422
1731811,691.51,1098.45,4133.39,452.41,0.0558,21.85
1746811,1.65,1.97,0.0118,0.15,9.83e-06,0.0102
1747811,2.54,3.02,0.02,0.89,1.51e-05,0.0158
1760611,2.24,2.66,0.016,0.2,1.34e-05,0.0139
1765611,2.46,3.01,0.066,0.23,1.58e-05,0.0153
1772311,1.55,1.85,0.0111,0.14,9.24e-06,0.00961
1774411,0.53,0.63,0.004,0.05,3.09e-06,0.00322
1776311,1.13,1.34,0.008,0.1,3.28e-05,0.0341
1776811,0.8,0.95,0.15,0.07,5.43e-06,0.00564
1781311,9.85,2.38,0.24,1.74,6.01e-08,0.0554
1816411,921.84,2989.76,0.45,35.72,1.38e-05,16.24
1832611,0.31,0.37,0.002,0.03,1.87e-06,0.00194
1865811,4.2,5,0.03,0.38,4.68e-05,0.0487
1868311,0.24,0.29,0.002,0.02,1.23e-06,0.00128
1881911,3,3.58,0.021,0.27,1.8e-05,0.0187
1895611,1.54,1.8,0.01,0.052,9.17e-06,0.00954
1895911,6.43,7.75,0.07,0.59,3.81e-05,0.0397
1896111,0.27,0.33,0.002,0.0519,1.5e-06,0.00156
1897111,0.27,0.32,0.002,0.022,2.18e-06,0.00226
1897211,1.76,2.1,0.01,0.16,1.05e-05,0.0109
1909711,5.65,6.73,0.04,0.51,3.37e-05,0.0351
1930611,2.22,2.64,0.0158,4.02,1.32e-05,0.0137
1946011,0.12,0.61,0.0009,13.31,2.91e-05,0.000973
1947011,3.75,4.59,0.03,0.47,2.25e-05,0.0234
1948611,0.33,0.41,0.002,0.035,1.75e-06,0.00182
1949011,4.68,5.57,0.045,0.42,5.13e-05,0.0651
1962311,11.31,10.01,0.046,12.4,5.02e-05,0.0522
1963511,4.99,5.94,0.04,1.2,2.96e-05,0.0308
2271611,0.57,2.48,0.0149,0.29,1.2e-05,0.0125
2276111,12.73,4.85,4.92,2.07,8.82e-07,0.00217
2277911,3.19,4.1,0.0502,0.3,6.13e-06,0.00639
2278311,0.27,1.31,2.17,0.13,7e-05,0.0459
2301511,3.2,3.81,0.02,0.29,1.91e-05,0.0198
2301811,0.11,0.13,0.0008,0.022,2.4e-06,0.0025
2336511,1.03,1.21,0.007,0.0907,6.08e-06,0.00632
2381911,0.81,0.16,0.02,0.15,0.000284,0.0273
2417511,1.54,1.84,0.011,0.61,9.18e-06,0.00955
2417811,2.77,3.3,0.02,0.25,1.29e-05,0.0134
2431311,2.98,3.54,0.02,0.27,1.77e-05,0.0184
2442111,0.14,0.16,0.001,0.01,1.31e-05,0.0136
2445811,4.43,5.28,0.081,0.4,1.97e-05,0.0514
2447211,0.02,0.12,0.0007,0.009,7.45e-07,0.000775
2453111,0.35,0.42,0.002,0.035,1.28e-06,0.00133
2460011,0.69,0.82,0.005,0.06,4.06e-06,0.00422
2562611,7.42,8.96,0.065,0.67,3.29e-05,0.0342
2571511,1.13,1.34,0.008,0.1,6.12e-06,0.00636
2573211,14.06,0.88,0.16,0.95,1.74e-06,0.44
2603611,0.52,0.62,0.0034,0.045,3.08e-06,0.0032
2603711,17.29,13.83,1.15,0.14,5.76e-05,0.0599
2616711,0.04,0.12,0.04,0.006,4.9e-06,0.00084
2618411,4.46,5.31,0.034,0.48,2.65e-05,0.0276
2619311,0.22,0.26,0.00158,0.0201,1.32e-06,0.00137
2620511,0.41,0.49,0.003,0.12,1.96e-06,0.00204
2646011,0.25,0.29,0.00176,0.0457,1.47e-06,0.00153
2682711,0.05,0.06,0.0003,0.85,3.8e-05,0.00027
2735011,0.91,0.96,0.00606,0.07,2.4e-05,0.025
2751711,28.88,1.81,0.33,1.95,1.52e-06,0.38
2782211,1.7,2.03,0.012,0.16,1.02e-05,0.0106
2819511,0.2,0.23,0.001,0.0444,9.83e-07,0.00102
3152811,0.99,1.18,0.00708,0.0896,5.9e-06,0.00613
3157611,2.71,3.36,0.022,0.26,1.61e-05,0.0167
3201111,6.39,4.89,0.03,12.55,2.45e-05,0.0254
3201411,5.34,6.36,0.04,2.82,3.18e-05,0.033
3201911,1.31,1.75,0.009,0.13,8.76e-06,0.00911
3202711,0.69,1.55,1.85,0.31,2.22e-05,0.0162
3203811,32.69,38.92,0.22,6.37,0.000206,0.21
3204011,5.38,6.39,0.042,0.49,3.19e-05,0.0332
3210711,2.86,3.84,0.062,0.27,1.64e-05,0.0172
3211511,4.71,5.75,0.056,0.43,3.25e-05,0.0298
3224511,0.37,0.44,0.002,3.68,1.58e-06,0.00165
3337311,0.12,0.15,0.01,0.0097,1.53e-06,0.00159
3337511,3.13,3.72,0.02,0.17,1.13e-05,0.0118
3342411,0.9,1.07,0.007,0.0201,5.39e-06,0.00575
3345211,176.3,399.31,556.52,77.17,0.0101,6.16
3349311,2.25,14.33,0.52,23.28,1.47e-06,0.2
3351211,0.14,0.17,0.001,17.28,0.000185,0.000884
3353511,1.92,2.29,7.19,0.0704,1.11e-05,0.0115
3355911,4.53,5.39,0.03,0.41,2.99e-05,0.0311
3393411,0.67,0.8,0.005,0.06,7.35e-07,0.000764
3393911,0.004,0.005,3e-05,0.0104,5.2e-08,5.41e-05
3997611,0.26,0.31,0.00187,2.04,3.34e-05,0.00162
4090611,2.44,2.9,0.02,0.22,1.45e-05,0.015
4096711,0.59,0.7,0.00419,0.0538,4.21e-06,0.00363
4097311,0.47,0.56,0.003,0.04,6.55e-06,0.00681
4105711,0.14,0.17,0.00101,0.0349,8.42e-07,0.000876
4107111,1.85,2.21,0.01,0.13,1.2e-06,0.00125
4113111,2.91,3.47,0.02,0.27,2.45e-05,0.0255
4213511,0.88,1.05,0.01,0.08,5.3e-06,0.00551
4484111,0.02,0.03,0.0002,1.35,6.19e-06,0.00524
4484211,0.002,0.57,0.01,0.025,9.31e-06,0.0016
4490911,0.83,1.01,0.006,0.08,2.08e-05,0.0216
4491011,4.92,5.86,0.04,0.44,2.93e-05,0.0305
4503111,0.31,1.91,0.0098,0.57,1.25e-06,0.0013
4507211,10.13,14.59,0.28,18.54,3.39e-05,0.0353
4550611,1.35,1.6,0.01,2.86,8.7e-06,0.00905
4550711,0.05,0.19,0.01,0.003,8.76e-07,0.00015
4572811,5,5.96,0.04,0.45,4.28e-05,0.0446
4573911,43.75,37.52,18.28,7.77,0.000669,0.0775
4574111,7.62,9.15,0.06,0.33,4.5e-05,0.0468
4578011,1.15,1.37,0.01,0.64,6.79e-06,0.00706
4597211,9.85,2.18,0.25,1.82,1.44e-06,0.0338
4598911,4.84,5.77,0.34,0.44,5.14e-05,0.0184
4600311,0.0828,0.36,0.0324,0.0108,1.48e-06,0.000253
4600911,0.13,0.6,0.0036,0.85,3e-06,0.00312
4601111,0.04,0.05,0.0003,0.41,6.69e-05,0.00139
4602011,0.0776,0.0924,0.000554,0.00702,4.62e-07,0.00048
4613411,0.1,0.12,0.0007,0.75,0.00098,0.000291
4616511,4.42,0.86,0.11,0.81,5.43e-07,0.0501
4620611,0.2,0.95,0.006,0.11,1.68e-05,0.0175
4621011,18.33,152.96,76.63,65.3,0.00198,2.01
4636211,0.53,0.06,0.0004,0.04,4e-07,0.000416
4638111,47.04,41.38,729.34,30.26,0.0864,1.4
4640311,0.3,0.33,0.002,0.02,1.65e-06,0.00172
4641611,4.72,5.62,0.0337,0.43,2.81e-05,0.0292
4656311,0.4,21.39,0.003,0.04,2.4e-06,0.00249
4665711,0.000248,0.000295,2e-06,0.00464,6.52e-08,1.53e-06
4684011,0.34,0.4,0.0024,1.42,2.14e-05,0.00208
4686511,14.36,30.75,0.015,1.94,1.75e-06,0.95
4689611,3.97,4.76,0.04,0.35,2.38e-05,0.0248
4698811,20.74,24.73,0.15,2.24,0.000112,0.12
4711211,1.12,1.33,0.008,0.1,1.3e-05,0.0135
4735211,0.56,0.66,0.004,0.66,0.000409,0.0173
4751811,0.01,0.01,7e-05,0.0009,6e-08,6.24e-05
4774611,1.82,5.47,0.14,0.35,2.21e-05,0.0287
4814811,5.11,6.09,0.03,0.46,5.99e-05,0.0622
4850111,2.18,2.56,0.02,3.5,1.3e-05,0.0135
4850411,1.22,1.46,0.00874,0.11,7.28e-06,0.00757
4850911,5,5.7,0.1,0.41,2.97e-05,0.0302
4851011,1.09,2.59,0.0074,0.0891,3.9e-06,0.00405
4855311,2.93,3.49,0.02,0.27,1.75e-05,0.0182
4855711,0.52,0.62,0.00374,0.0477,3.12e-06,0.00324
4918211,0.01,0.65,0.004,0.05,1.07e-05,0.0111
4935011,0.18,0.14,0.0008,0.01,6.56e-07,0.000683
4971811,0.59,0.7,0.003,0.0301,2.37e-06,0.00246
4996611,0.95,1.31,0.01,0.09,2.55e-06,0.00266
5020011,0.4,0.55,0.006,3.47,8.74e-07,0.000909
5034311,2.13,2.52,0.013,0.19,1.23e-05,0.0123
5317911,1.8,8.8,0.05,0.31,2.19e-07,0.000228
5327711,0.01,0.05,0.0003,0.48,2.63e-07,0.000273
5394411,1.37,0.27,0.04,0.25,6.78e-05,0.00653
5398211,1.81,2.4,0.044,0.17,1.03e-05,0.0109
5401211,0.054,0.26,0.43,0.67,1.4e-05,0.00907
5413411,0.99,6.55,0.11,0.5,3.26e-05,0.0339
5413811,40.56,9.2,1.03,7.42,5.97e-06,0.15
5416911,2.42,3.15,0.12,12.71,0.28,0.015
5419611,0.44,0.52,0.003,0.04,3.56e-06,0.0037
5430911,1.46,1.77,0.01,0.14,1.64e-06,0.0017
5447711,0.4,0.47,0.003,0.03,2.51e-05,0.0261
5465111,0.66,0.78,0.005,0.15,3.94e-06,0.0041
5528511,28.82,4.42,0.59,3.38,1.07e-06,0.0864
5528911,6.04,13.76,0.61,0.99,2.5e-05,0.0311
5529311,356.6,1007.38,0.27,11.14,9.86e-07,5.75
5550111,354.32,4006.08,3.02,26.93,2.39e-05,22.07
5555911,0.11,1.03,0.92,0.89,6e-05,0.0363
5569411,0.66,0.79,0.00502,0.84,3.95e-06,0.0041
5571311,0.17,0.2,0.001,0.02,1.56e-07,0.000162
5573311,0.03,0.03,0.0003,0.39,0.00062,0.00139
5575611,0.57,2.18,0.036,0.045,9.47e-06,0.00186
558911,1.43,1.71,0.88,0.13,8.54e-06,0.00888
559711,1.5,1.83,0.01,1.76,9e-06,0.00936
7299411,8.04,9.58,0.0528,0.73,4.8e-05,0.0503
7317011,11.62,17.96,0.11,27.01,0.00049,0.51
7317411,0.6,0.71,0.006,0.07,5.79e-06,0.00602
7321111,1.97,2.36,0.01,2.65,1.57e-05,0.0164
7321811,0.47,0.55,0.003,0.049,2.85e-06,0.00296
7334711,3.24,3.86,0.02,0.74,1.93e-05,0.02
7336211,1.47,8.13,0.044,0.71,4.77e-05,0.0497
7339011,2.89,3.44,0.02,0.69,7.23e-06,0.00752
7362311,8.05,9.91,0.022,0.35,1.71e-05,0.0716
7411511,0.18,0.21,0.001,0.03,8.76e-07,0.000911
7790711,4.91,5.79,0.03,1.3,2.5e-05,0.026
7791011,501.55,2490.05,8556.17,178.07,0.12,59.81
7792311,1392.37,2562.58,9930.55,1551.26,0.0836,15.35
7793411,22.82,1669.11,120.15,33.79,5.73e-06,0.00117
7807411,7.04,311.46,1301.99,4.4,0.00603,0.81
7807911,0.78,0.93,0.003,0.04,2.85e-06,0.00296
7881311,10.98,16.13,0.66,0.83,4.84e-05,0.22
7940711,24.1,29.13,0.24,37.98,0.000147,0.15
8065311,141.68,1518.88,12200.55,572.53,0.0757,16.06
8074311,21.32,25.38,0.15,2.4,0.000114,0.12
8137911,1.78,2.12,0.01,0.16,1.07e-05,0.0111
929611,4.12,4.91,0.03,0.37,2.45e-05,0.0255
929911,0.32,0.38,0.002,2.49,0.000158,0.00328
9687711,2e-05,0.0005,0.0001,4e-06,9.41e-09,1.61e-06
9689611,0.03,0.1,0.009,0.003,1.02e-05,0.00174
9706711,0.93,1.11,0.00663,0.084,5.53e-06,0.00575
9708511,28.12,5.62,0.84,5.16,0.00014,0.0034
9721011,0.09,0.1,0.0006,0.45,8e-07,0.000832
9725911,1.48,3.29,0.0563,0.97,3.6e-06,1.14
9728711,0.18,0.8,0.0136,0.0232,4.41e-06,0.000756
9732311,0.15,0.18,0.001,0.14,1.31e-06,0.00136
14425911,1.05,8.02,0.0708,0.25,2.12e-05,0.0141
14426711,1.43,11.47,0.0966,0.34,2.85e-05,0.019
14427311,8.97,72,0.61,2.13,0.000179,0.12
14481811,12.56,100.81,0.85,2.98,0.000251,0.17
14482011,0.84,6.72,0.0566,0.2,1.67e-05,0.0111
15007011,28.94,8.44,3.23,32.75,0.00362,0.0941
3954411,10.91,19.48,0.12,3.48,9.73e-05,0.1
4147211,9.74,11.68,0.78,0.89,6.41e-05,0.0274
4746811,66.97,124.39,117.86,54.64,0.11,0.14
4885211,563.17,87.26,24.9,13.34,1.21,10.2
4886811,2.96,0.65,0.11,5.59,1.29e-06,0.00808
4888011,24.98,2.76,0.14,0.91,2.52e-05,0.00449
5506011,33.13,376.02,5240.58,13.91,0.00331,0.13
7246711,1.34,1.6,0.0096,12.52,8e-06,0.0083
7246811,7.64,9.16,0.58,0.7,4.63e-06,0.0029
