18181,48.8,47752,87.8,15.1
18183,99.2,51666,90.6,15.6
19000,54.5,50451,90.3,24.9
19001,13.5,47623,90.9,14.3
19003,9.5,44389,89.9,17.2
19005,22.4,47096,87.6,15.3
19007,25.9,35230,86.5,15.3
19009,13.8,41840,87.9,15
19011,36.4,55810,92.2,17.8
19013,231.7,44567,89.2,25.2
19015,46,51582,92.2,20.5
19017,55.7,58372,93.5,27.4
19019,36.7,54879,90.8,18.2
19021,35.2,46145,78.7,22.4
19023,25.6,50052,88.9,14.3
19025,17,44331,91.5,18.7
19027,36.6,48038,89.5,17.9
19029,24.7,41444,91.8,15.7
19031,31.9,57004,92.3,19.1
19033,77.7,45973,91.7,21.5
19035,20.9,45668,92.1,19
19037,24.7,42098,88.4,14.4
19039,21.5,45610,86.8,13.2
19041,29.4,45462,92.4,18.3
19043,23.3,46644,90.9,15.3
19045,70.7,48063,89.7,16.4
19047,23.9,45423,78.4,15.3
19049,112.4,71691,93.3,41.1
19051,17.4,46651,83.5,16
19053,15.9,34185,84.2,16.8
19055,30.7,49375,90.1,14.2
19057,96.9,43111,90.4,18.3
19059,43.8,52704,93.2,27
19061,154,49663,90.5,25.5
19063,26,44357,87.7,16.7
19065,28.6,42108,89.2,16.9
19067,32.6,42247,91,16.1
19069,18.4,46461,83.1,15.1
19071,14.6,49934,91.4,18
19073,16.4,44981,87.1,18.2
19075,24.8,55848,92.1,20.7
19077,18.5,50000,91.3,19.3
19079,27.2,46603,89.9,16.6
19081,19.9,48996,89.7,15.5
19083,30.8,46930,90.4,19.8
19085,21.4,53750,91.2,15.9
19087,46.4,43510,90.6,19.7
19089,20.2,45682,87,12.8
19091,22.6,48075,88.2,16.4
19093,16.4,43918,89.5,18.6
19095,27.9,57476,92.9,21
19097,31.2,45042,87.5,14.6
19099,50.4,48881,91.3,17.4
19101,38.7,47784,92.6,30.3
19103,213.1,53703,95.3,50.6
19105,35.9,50745,90.6,16.6
19107,18.1,42030,89,13.6
19109,16,49548,90.8,16.6
19111,69.3,42437,87.5,14.8
19113,294.6,55666,93.5,30
19115,28.3,50982,81.7,12.5
19117,20.7,43184,88,12.3
19119,19.7,49938,87.1,16.1
19121,27.9,56333,93.9,20.2
19123,39.2,46477,89.8,18.9
19125,60.1,53730,91.3,23.5
19127,71,47691,84.5,18.7
19129,34.4,61796,91.2,24.1
19131,23,49389,89.7,16.5
19133,13.3,42283,88,13.9
19135,18.4,43913,87.2,16.7
19137,25.3,38072,87.4,15.5
19139,97.7,51134,85.5,18
19141,25.1,45995,89.7,18.6
19143,16.2,45696,85.6,13.3
19145,29.8,41503,87.7,15.9
19147,16.7,44063,87.9,15.2
19149,29,56387,91.7,20.1
19151,12.7,42545,91.9,17.3
19153,750.5,57473,91,33.8
19155,98,49924,88.9,17.7
19157,32.3,52413,92.6,23.1
19159,9.6,42213,89.5,21.1
19161,18,44392,89.7,18.8
19163,360.7,51274,91.2,30.3
19165,20.6,46257,90.8,17.4
19167,43.9,53922,86.8,22.5
19169,156.3,49733,95.5,47.7
19171,24.6,48836,88.7,16
19173,11.9,41554,88.6,12.7
19175,29.6,41782,89,15.8
19177,15.6,40640,88.3,13.1
19179,82.5,40269,84.6,15.5
19181,81.1,63292,95.1,26.7
19183,38.2,51875,88.6,19.5
19185,12.2,36365,87.2,11.9
19187,53.1,41695,87.9,17.9
19189,27.1,46395,90,20.8
19191,30.5,52042,91.6,27.1
19193,117.1,45844,85.2,20.3
19195,19,50540,90.1,16.2
19197,22.8,43105,87.7,14.6
20000,34.9,50594,89.5,29.7
20001,26.7,40275,89.3,16.6
20003,14,40753,86.6,14.7
20005,39.3,44433,88.8,21.4
20007,4.3,41677,92,20
20009,30.9,44989,85.6,19.6
20011,23.9,39843,88.2,21.5
20013,17.5,36218,89.1,16.3
20015,46.1,57573,92.2,25.2
20017,3.6,39095,89.5,17.7
20019,5.7,35791,85.8,15.5
20021,36.8,41513,85.8,13.4
20023,2.7,36364,87.3,18.1
20025,2.3,42011,91.4,23.3
20027,13.2,41829,92.4,17.3
20029,13.3,37073,88.6,15.2
20031,13.7,49552,92.3,20.2
20033,2.4,38750,88.5,23.1
20035,32.3,40924,87.2,19.5
20037,66.4,36043,88.7,27.8
20039,3.3,35887,91.6,17.7
20041,23.3,49003,90.9,19.5
20043,20.2,45000,88,18.3
20045,243.1,47063,95.3,48.8
20047,4.9,41406,82.6,21.6
20049,4.5,34246,89.5,16.8
20051,31.6,43713,91.5,31.8
20053,9.1,43125,90.4,21.8
20055,28.2,51179,71.8,19.1
20057,30.8,49061,69.1,18
20059,45.5,50231,90.8,19.5
20061,89.3,45649,91.3,19.9
20063,2.5,41853,92.1,16.3
20065,2.9,41008,90.6,21.1
20067,13.6,59127,82,17.5
20069,6.9,55559,75.5,20.2
20071,1.6,58971,88.5,19.1
20073,5.9,37543,90.8,15.4
20075,2.7,41351,79.7,13.6
20077,7.5,42021,86.9,16.7
20079,64.3,48880,89.8,25.7
20081,7.4,49760,73.1,15.8
20083,2.2,44176,90.1,23.6
20085,20.5,54440,93.4,18.7
20087,35.9,58083,92.8,22.8
20089,3.4,39713,91,20
20091,1149.6,74761,95.6,51.3
20093,4.6,50612,77.7,14.7
20095,9.1,45817,89.2,19.6
20097,3.5,39496,92.1,22.1
20099,33.5,40587,87.8,18
20101,2.4,41536,87.9,19.6
20103,164.7,62853,91.4,28.7
20105,4.5,41050,90.5,18.8
20107,16.3,44408,88,13.9
20109,2.6,41289,89.6,19.6
20111,39.8,37954,85.3,23.7
20113,32.5,53332,87.3,25
20115,13.4,45941,89.2,20.6
20117,11.2,42464,90.2,12.8
20119,4.7,49551,86.2,22.5
20121,57,59668,92.7,23.3
20123,9.1,45237,90.6,20.7
20125,55.1,40925,87.1,18.6
20127,8.5,44070,91.1,19.2
20129,4.4,44263,86.1,19.4
20131,14.2,47476,90.8,19.4
20133,28.9,38883,88,15.5
20135,2.9,46417,91.1,17.4
20137,6.5,37656,88.8,16.7
20139,23.1,51878,90.4,19.8
20141,4.3,36489,88.9,18.7
20143,8.5,53287,89.7,19.1
20145,9.2,43676,91,21.7
20147,6.4,43476,90.5,16.1
20149,25.7,54309,93.2,29.7
20151,13.1,42825,88.9,22.2
20153,2.4,40625,90.8,22.7
20155,51.4,42207,88.6,19.5
20157,6.9,40538,93.7,19.4
20159,13.9,46155,90.3,20.9
20161,116.6,41427,95.3,45.6
20163,5.8,40000,91.4,20.1
20165,4.6,40036,87.1,17.2
20167,7.9,38168,90.1,20.2
20169,77.2,45635,88.7,24
20171,6.9,58453,88.6,19.9
20173,499.6,49451,88,28
20175,35.9,44550,64.8,13.5
20177,327.1,47701,90.3,28.8
20179,2.9,46821,92.7,20.9
20181,5.7,43012,86.9,17.2
20183,4.3,42569,88.1,13.4
20185,5.6,42006,86.6,21.8
20187,3.3,49152,73.1,15.5
20189,7.9,56019,83.3,13.1
20191,20.4,48060,91,18.4
20193,7.4,45125,89.5,23
20195,3.4,42009,89.3,19.1
20197,8.9,53292,94.9,19.8
20199,1.6,46128,88.2,23.9
20201,6.5,40469,88.6,17.3
20203,3.1,50324,81.6,18
20205,16.5,40069,81.8,11.4
20207,6.6,31779,89.4,16.4
20209,1039,39812,78.6,15.2
21000,109.9,42248,81.7,20.6
21001,46,31775,71.2,13.3
21003,58,35357,74,10.9
21005,106.1,52447,86.6,18.4
21007,33.4,41875,82,11.8
21009,86.5,38616,77.8,14.2
21011,41.6,28776,72.5,13.3
21013,79.9,25269,65.1,11.2
21015,482.3,68087,91,28.8
21017,69,42192,82.5,16
21019,309.9,38848,84.9,15.6
21021,157.8,41035,84.9,23.3
21023,41.3,39643,75.3,13.2
21025,28.2,22304,64.8,10.6
21027,35.4,38325,76.7,8.1
21029,250.2,51857,84.2,12
21031,29.8,32508,71.7,8
21033,37.7,37078,83,14.2
21035,96.6,39316,86.1,28.6
21037,597,53018,87.1,27.4
21039,26.9,35699,82.3,11.4
21041,84.1,42063,75.5,8.1
21043,67.7,35637,73.9,10
21045,35.9,27327,65.4,8.2
21047,103.1,37958,83.7,13.5
21049,141.1,45726,81.1,18.2
21051,46.3,20206,59.7,7.9
21053,52.1,27654,63.3,7.5
21055,25.9,32545,76.9,9.6
21057,22.5,29528,72.4,8.7
21059,210.9,44763,87.4,18.5
21061,40.2,35217,77.8,9.6
21063,33.5,25769,71.7,6.3
21065,58,28148,70.5,6.7
21067,1042.8,48306,88.5,39.3
21069,41.2,31979,75.8,12.7
21071,100.3,28221,68.8,12.2
21073,237.2,47062,85.5,27.5
21075,33.2,34545,78.1,11.3
21077,84.8,45400,72.5,9.7
21079,73.5,40137,79.5,14
21081,95.6,43755,81.6,11.2
21083,67.3,35514,80.8,14.6
21085,51.8,32919,72.3,7.2
21087,39.4,35313,76.1,11.2
21089,107.2,41902,79.8,15.6
21091,45.6,47895,84.7,10.9
21093,169.3,48743,87.4,19.3
21095,62.9,26914,69.1,11
21097,61.5,38690,80.2,12.6
21099,44.2,31858,68.6,8.6
21101,105.9,41473,84.7,16.5
21103,53.9,42506,79.8,13.8
21105,20.2,37535,77.7,13.8
21107,86.6,39187,79.9,13.4
21109,39.1,21448,63.1,5.7
21111,1948.1,46298,87.6,29.2
21113,282.3,48547,84.7,27.2
21115,89.2,32421,69.9,10.2
21117,996.7,53375,87,27.5
21119,46.5,31735,67.8,12.1
21121,82.5,22364,64.9,8.4
21123,54.3,37920,78.1,10.9
21125,135.6,37286,73.9,13.2
21127,38.2,32279,71,9
21129,37.8,24674,68.5,6.8
21131,28.2,29050,58.7,7.7
21133,72.6,29564,70.1,10.3
21135,28.7,27181,65.9,8.8
21137,74.1,33398,73.4,9.8
21139,30.4,40248,79,9.4
21141,48.6,35973,75.9,10.1
21143,38.9,40546,84.2,12.8
21145,263.6,44054,86.5,21.4
21147,42.9,24292,69.8,7.6
21149,37.8,40183,78.5,11.3
21151,189.6,41876,84.2,27.4
21153,43.2,25410,64.7,9.4
21155,57.8,38202,82.5,13.5
21157,104.4,45605,84.6,15.2
21159,56.3,23920,67.1,8.4
21161,72.8,40678,78.5,14
21163,93.6,45007,85.6,12.9
21165,31,28279,68.5,11
21167,85.7,47690,83.2,18
21169,34.9,35199,69.1,7.8
21171,33.3,28548,71.8,10.7
21173,134.3,37393,76.7,15.5
21175,36.5,29872,69.8,10.3
21177,67.4,37440,76.9,9.6
21179,104,45149,83.4,14.5
21181,36.6,39586,74.8,11.2
21183,40.6,38252,76.7,9.7
21185,322.2,82578,90.8,38.3
21187,30.9,45551,82.8,19.1
21189,24.1,19344,56.1,7.6
21191,53.7,48354,80.1,11.9
21193,84.5,32538,69.9,12.1
21195,82.6,33148,70.5,12
21197,70.5,28382,71.8,10.4
21199,95.8,33282,77.4,14.6
21201,22.8,26544,71.5,9.8
21203,53.9,26967,69.1,11.7
21205,83.4,32763,76.7,24.2
21207,69.2,31087,72.9,12.7
21209,167.4,57967,86.8,26.1
21211,110.8,56417,83.3,24.5
21213,74,41493,82.6,17
21215,91.4,61921,86.2,16.4
21217,92,35054,75,14.5
21219,33.3,39417,74.9,9.2
21221,32.5,43331,81,16.8
21223,58.1,52224,82.5,13.1
21225,43.8,38651,82.2,11.3
21227,210.1,43018,84.9,27.8
21229,39.4,42516,79.8,14.6
21231,45.4,26309,68.6,9.6
21233,41,42115,75.4,9.4
21235,81.4,29280,71.3,11.7
21237,33.1,21968,58.5,8.7
21239,132.1,55124,88,30.4
22000,104.9,44086,81.6,21.1
22001,94.3,37970,70.9,10.6
22003,33.8,39007,73.2,9.1
22005,369.7,66173,87.4,22.8
22007,69.2,46699,70.4,8.1
22009,50.5,32321,70.2,9.6
22011,30.8,45113,83.7,14.8
22013,17.7,30594,79.5,13.6
22015,139.3,51771,87.6,22.8
22017,290.2,39086,85.2,21.9
22019,181.2,43614,82.8,19.1
22021,19.1,38606,77.4,11.2
22023,5.3,61679,80.1,12.4
22025,14.7,37115,68,10.2
22027,22.8,32972,75.6,11.7
22029,29.9,28705,70.9,11
22031,30.4,39213,78.8,13.3
22033,966.6,46838,87.4,33.4
22035,18.4,25267,67.5,9.7
22037,44.7,37403,78.8,11.7
22039,51.3,34848,67.5,12.3
22041,33.2,34105,68.3,11.4
22043,34.7,39988,77.1,10.6
22045,127.6,42989,76,12.9
22047,54,43195,73.6,12
22049,28.6,39809,81.6,13.4
22051,1463.1,48374,83,23.3
22053,48.5,43585,76.8,12
22055,824.6,48591,84.6,27.3
22057,90.2,49262,73.3,14.8
22059,23.8,42066,79.4,13.7
22061,99.1,34152,85.3,32.3
22063,197.5,57254,83.6,17.1
22065,19.4,26178,76.6,11.5
22067,35.2,31269,75.1,11.3
22069,31.6,31830,80.7,21.6
22071,2029.4,37325,83.9,32.3
22073,251.8,39724,84,23.2
22075,29.5,55301,81.6,16.8
22077,40.9,43030,77.7,15.6
22079,99.9,40470,81.8,18.5
22081,23.4,37159,74,13
22083,37.1,38469,73.6,12.2
22085,28,36959,79.7,11.9
22087,95.1,40450,79.5,10.2
22089,189.1,60207,85.4,19.5
22091,27.4,29632,80.3,9.9
22093,91.5,52887,81.8,11.3
22095,215.5,49671,82.2,15.6
22097,90.3,34350,74.2,12.6
22099,70.7,40358,74.6,12.1
22101,98.4,40171,70,9.9
22103,276.4,61442,88.4,29.8
22105,153,40214,79.9,19.8
22107,8.7,28090,74.6,11.8
22109,90.8,48166,73.1,13.3
22111,25.9,37426,79.3,12.7
22113,49.4,43349,75.6,12.1
22115,39.4,45292,84.8,17.2
22117,70.4,30554,77.5,11.4
22119,69.5,36225,76.3,13.7
22121,123.6,49929,82.1,17
22123,32.3,30446,72.1,7.8
22125,38.8,50685,69.8,15.8
22127,16.1,30938,75.4,12.2
23000,43.1,47898,90.2,27.1
23001,230.2,45699,87,18.6
23003,10.8,37138,84.2,16.4
23005,337.2,57267,93.6,39.9
23007,18.1,40502,88.7,23.6
23009,34.3,47421,91.7,31.4
23011,140.8,46904,90.9,24.4
23013,108.8,46845,90.3,28.4
23015,75.6,48862,92.3,31.3
23017,27.8,40889,88.2,18.3
23019,45.3,43601,89.9,23.4
23021,4.4,35123,87.9,16.9
23023,139.1,56865,92.3,31.1
23025,13.3,37875,86.7,15.4
23027,53.1,41728,90,24.6
23029,12.8,35272,85.9,19.2
23031,199,56552,90.9,28
24000,594.8,72419,88.2,36.1
24001,177,39408,86.4,15.9
24003,1295.9,85690,90.4,36.3
24005,1345.5,65411,89.2,35.2
24009,416.3,92981,92.1,29.2
24011,103.5,61021,82.2,16.2
24013,373.4,83325,90.3,31.5
24015,292,66903,86.9,21
24017,320.2,92135,90.6,26.3
24019,60.3,46683,82.2,18
24021,353.5,82668,91.5,36.6
24023,46.5,45280,84.7,17.3
24025,560.1,79953,91.3,30.9
24027,1144.9,105692,94.9,58.7
24029,72.9,53480,85.5,29.6
24031,1978.2,95660,91.1,56.8
24033,1788.8,73447,85.8,29.7
24035,128.5,84483,90.3,29.9
24037,294.4,82529,89.8,28.5
24039,82.8,41420,81.6,14.3
24041,140.7,63399,88.8,32.7
24043,322.1,53180,84.2,19
24045,263.7,51739,85.4,25.6
24047,109.9,57474,88.7,27.3
24510,7671.5,40100,78.5,25.8
25000,839.4,65981,88.9,38.7
25001,548.3,60525,94.9,40.5
25003,141.6,48705,90.7,30.2
25005,991.3,55813,80.6,25.1
25007,160.2,69760,92.7,42.5
25009,1508.8,65785,88.4,36.4
25011,102.1,52246,91.2,32.3
25013,751,48866,83.5,23.9
25015,299.8,60331,92.3,42
25017,1837.9,79691,91.8,49.8
25019,226.2,84979,93.1,42.1
25021,1693.6,83733,93.5,48.2
25023,750.9,74698,91.9,32.9
25025,12415.7,51638,83.1,39.2
25027,528.6,65772,88.7,33.3
26000,174.8,48669,88.4,25.3
26001,16.2,35490,85.9,12.8
26003,10.5,38231,86.5,17.1
26005,135,51232,89.4,20.1
26007,51.8,38081,88.1,15.4
26009,49.6,42440,90,23.4
26011,43.8,36281,81.1,10.8
26013,9.9,40115,82.6,11.3
26015,107,52061,90.6,16.9
26017,243.7,45962,88.2,18.3
26019,54.8,47017,90.2,25.2
26021,276.2,42488,86.7,23.7
26023,89.4,42505,86.4,14.1
26025,192.8,42287,87.8,18.7
26027,106.7,45432,86.5,16.7
26029,62.3,48745,91.7,25.2
26031,36.6,37844,88.5,17.3
26033,24.7,41108,88.7,17.9
26035,54.8,34431,83.2,11
26037,133.1,58244,92.9,27.2
26039,25.3,39597,84.3,15
26041,31.7,42932,91.3,18.3
26043,34.4,43651,93.3,19.3
26045,187.3,54170,93,24.6
26047,69.9,50269,92.7,29.6
26049,668.5,43418,88.4,18.9
26051,51.2,38160,85.2,11.3
26053,14.9,34917,91.8,18.4
26055,187.3,50629,92.9,29.8
26057,74.7,39867,87.4,13.1
26059,78.1,43139,86.7,14.2
26061,36.3,34625,90.4,27.1
26063,39.6,40200,85.1,14
26065,505.1,45758,90.6,35.4
26067,111.9,46958,86.6,13.4
26069,47.1,36445,85.1,13.7
26071,10.1,35390,88.8,16.3
26073,122.8,36815,89.6,25.7
26075,228.4,47169,88.9,17.9
26077,445.7,46019,92.3,33.6
26079,30.6,39130,86,10.4
26081,711.5,50801,88.6,30.3
26083,4,39821,91.2,22.6
26085,20.3,30639,81.9,9.4
26087,137.4,54240,89.6,17
26089,62.5,55247,93.8,38.6
26091,133.3,48595,88.4,19.5
26093,320.2,71694,94,31.3
26095,7.4,42083,84,13.7
26097,10.9,39055,88.7,19.8
26099,1754.9,54087,87.9,22
26101,45.6,41169,87.1,17.6
26103,37.1,45495,92.3,28.6
26105,58,40683,88.1,19.5
26107,77.1,37677,88.7,21.6
26109,23,42014,89.4,13.4
26111,162,52465,91.4,31.9
26113,26.3,39735,86.5,13.4
26115,276.7,55826,88.2,17.1
26117,89.8,40068,85.8,13.3
26119,17.9,34490,83.1,10.4
26121,344.9,40298,87.8,16.8
26123,59.6,43864,85.3,13.1
26125,1385.7,66456,92.5,42.4
26127,51.9,40422,83,14.8
26129,38.5,35988,82.9,10.5
26131,5.2,34786,90.1,16.9
26133,41.5,39035,86.5,12.5
26135,15.3,32838,80.9,9.7
26137,46.9,46303,90,20
26139,468.2,55661,90.6,29.3
26141,20.3,39240,85.7,14.3
26143,47.1,33286,84.4,13.8
26145,250.2,43258,86.8,18.6
26147,226.1,48869,88.1,15.6
26149,122.4,44433,83.9,14.1
26151,44.8,40437,85.9,11.2
26153,7.2,38367,88.2,12.1
26155,133.1,47552,89.6,14.5
26157,69.4,43315,85.3,12.9
26159,125.5,44428,84.6,17.8
26161,488.4,59737,93.8,51
26163,2974.4,41886,83.5,20.6
26165,57.9,42209,87.7,16.5
27000,66.6,58476,91.6,31.8
27001,8.9,41301,89.4,15.1
27003,782.1,69139,93.1,25.8
27005,24.7,47959,90,21.4
27007,17.7,43989,89.2,29.1
27009,94.2,51159,90.1,18.8
27011,10.6,44438,89.4,16.8
27013,85.6,48911,93.1,29.6
27015,42.4,48149,89.4,18.5
27017,41.1,53553,91.1,22.4
27019,256.9,82710,94.7,42.9
27021,14.1,43042,90.1,20
27023,21.4,44712,86.7,16.6
27025,129.9,67075,92.8,18.3
27027,56.4,52108,93,30.4
27029,8.7,39143,84.6,15.7
27031,3.6,49496,93.3,34.4
27033,18.3,43111,85,17.1
27035,62.6,45853,91.7,22.2
27037,709,73723,94.5,38.4
27039,45.7,66216,90.9,22.1
27041,56.5,48436,91.3,22.5
27043,20.4,43214,89.9,16.6
27045,24.2,47940,87.3,18.7
27047,44.2,43447,87.3,14.2
27049,61,56099,91,22.2
27051,11,43777,88.7,17.2
27053,2081.7,62966,92.1,44.7
27055,34.5,53017,90.6,22.7
27057,22.1,45733,91.5,22.3
27059,86.8,58721,91.6,16.5
27061,16.9,47106,92.5,21.2
27063,14.6,47455,90.6,15.9
27065,31.1,46863,86.8,13.2
27067,53,49915,88.1,21.4
27069,4.1,50049,89.4,21.4
27071,4.3,41135,89.4,17.2
27073,9.5,48269,88.5,16.2
27075,5.2,47450,92.7,20
27077,3.1,43523,88.8,15.9
27079,61.7,58074,90.4,21.3
27081,11,46270,90.5,18.1
27083,36.2,47254,89.9,25.8
27085,74.6,57323,90.5,18.3
27087,9.7,39385,83.5,13.7
27089,5.3,49636,86.2,16.6
27091,29.3,44791,88.7,19.1
27093,38.3,51929,89.8,16.1
27095,45.6,46100,87.7,14.7
27097,29.5,46054,87.3,14.8
27099,55.1,45596,85.9,16.1
27101,12.4,47833,89.5,15.7
27103,73,59877,93,33.2
27105,29.9,45552,79.4,15.6
27107,7.9,43333,87.4,14.9
27109,220.8,66202,94.1,40.4
27111,29.1,45494,88.8,21.2
27113,22.6,45007,88,15.4
27115,21.1,44463,86.8,12.8
27117,20.6,42217,85.7,16.7
27119,16,49257,87.9,21.7
27121,16.4,49599,90.8,18.5
27123,3341.7,52713,89.7,38.8
27125,9.5,47719,87,13.9
27127,18.3,45177,87.1,16.4
27129,16,48442,87.9,15.9
27131,129.4,59533,89.8,26.9
27133,20.1,44510,89.2,17.2
27135,9.3,48612,89.1,17.5
27137,32,45399,92.5,25.5
27139,364.5,83415,94.2,36.3
27141,204.4,71819,92.7,24.3
27143,25.9,52482,86.9,13.7
27145,112.2,53035,90.4,23.9
27147,85.1,57290,90.8,23.7
27149,17.3,47712,91.4,25
27151,13.2,43846,87,14.1
27153,26.3,44202,85.2,11.8
27155,6.2,44773,89.5,16.3
27157,41.4,52346,91.2,18.6
27159,25.8,35307,88.3,13.8
27161,45.2,52357,91.5,19
27163,619.7,79571,95.9,40
27165,25.8,49307,81.6,14.9
27167,8.8,51957,89,17.3
27169,82.2,44848,89.1,25.3
27171,188.5,69674,93.3,25.4
27173,13.8,50740,89.5,18.1
28000,63.2,38718,80.3,19.7
28001,69.8,26784,79.6,18.2
28003,92.6,32221,77.7,15.3
28005,18,31402,75.1,9.4
28007,26.6,29805,70.4,16.2
28009,21.5,28666,72.7,9.5
28011,39,27173,71.8,19.5
28013,25.5,29893,68.4,9.9
28015,16.9,28793,78.8,14
28017,34.7,30395,71.8,10.9
28019,20.4,29832,79,11.3
28021,19.7,21924,83.6,17.5
28023,24.2,31059,75.8,9.5
28025,50.3,32919,79.9,16.5
28027,47.3,26050,75,16.5
28029,37.9,38154,79.9,14.4
28031,47.3,31127,78.5,15.6
28033,338.7,59734,88.1,21.3
28035,160.7,35805,83.6,26.2
28037,14.4,33250,76.6,10.1
28039,47.2,45365,85.3,10.6
28041,20.2,40404,74.3,8.6
28043,51.9,33123,76.3,17.2
28045,92.7,42591,84.7,23
28047,326,44550,83.8,20.5
28049,282,39290,84,27.7
28051,25.4,22259,69.5,11.8
28053,22.4,25730,64.7,10.9
28055,3.4,22396,59.9,4.2
28057,43.9,37769,74,11.3
28059,193.2,49620,85,18.6
28061,25.2,28914,75.8,11.7
28063,14.9,20375,75.8,19.5
28065,30.6,25842,75.1,11.6
28067,97.5,37643,77.9,16.1
28069,13.6,25584,73.9,10.9
28071,75,41166,87.3,39.7
28073,112,50075,87.9,32.5
28075,114.1,35420,81.9,17.9
28077,30,37000,80.7,11.8
28079,40.8,32537,75.7,10.3
28081,184.3,41150,82.5,20.9
28083,54.5,22353,68.3,16.1
28085,59.5,38438,81.6,17.5
28087,118.3,37626,80.8,19.8
28089,133.2,59730,88.6,44.6
28091,49.9,32117,74.2,13.4
28093,52.6,33279,70,10.6
28095,48.3,35102,76.4,13
28097,26.8,33087,73.9,15.6
28099,52.1,36128,75.2,11.3
28101,37.6,37386,82.9,13.1
28103,16.6,21798,64.7,12.1
28105,104,29013,85.9,41.7
28107,50.7,34592,72.8,14
28109,68.9,42971,81.9,14.8
28111,18.9,39070,80.3,9
28113,98.8,32751,78,16.2
28115,60.2,38574,74.1,10.6
28117,60.9,32518,73.8,11
28119,20.3,24545,65.9,11
28121,182.6,56159,87.8,28.1
28123,46.4,36999,70.5,9.6
28125,11.4,29451,71.8,19.2
28127,46.7,36606,76.9,13.4
28129,25.9,36795,78.2,13.3
28131,39.9,43731,82.8,13.1
28133,42.2,27042,68.8,13.8
28135,23.8,27092,63.7,9.1
28137,71.4,41839,80.2,14.7
28139,48.6,35769,74.3,11.3
28141,46.2,30734,76.5,11.8
28143,23.7,30470,69.9,13.7
28145,65.3,36661,76.1,13.6
28147,38.2,34045,74.6,12.6
28149,82.9,40469,82.7,23.8
28151,70.6,28591,74.6,18.8
28153,25.6,31388,73.1,10.1
28155,24.4,36392,76.3,16.9
28157,14.6,33732,71.3,9.6
28159,31.6,33007,80.6,15.3
28161,27.1,33076,76.4,12.1
28163,30.4,27979,74.4,13
29000,87.1,47202,86.8,25.4
29001,45.1,33157,87.3,27.1
29003,40,54148,89.7,19.8
29005,10.4,44330,88.2,21.7
29007,36.9,41567,82.9,14.4
29009,45.7,38321,80.8,13.2
29011,21,39144,85.4,14.8
29013,20.4,38966,82.8,10.4
29015,27.1,34512,81,12.4
29017,20,36119,77.4,9.7
29019,237.3,47123,92.4,45.9
29021,218.6,43386,86.2,19.4
29023,61.6,34080,76.6,14.2
29025,22.1,40522,86.2,12.8
29027,53.1,50669,86.7,22.2
29029,67.1,44961,89.8,20.6
29031,130.8,45795,86.1,26.7
29033,13.4,44015,83.5,17.3
29035,12.3,26689,74.5,12.5
29037,142.8,60807,91.9,21.9
29039,29.5,31353,84.3,11.8
29041,10.4,40958,84,13.7
29043,137.6,51961,91.9,26.3
29045,14.1,40333,85.8,12.7
29047,558.6,60507,91.9,30.6
29049,49.5,51439,89.6,17.1
29051,193,55580,89.5,30.9
29053,31.2,45869,84.3,17.8
29055,33.3,35947,76.6,10.2
29057,16.1,32248,84,9.5
29059,31,39132,77.3,11.7
29061,15,41133,83.9,14.6
29063,30.6,45252,83.6,11.3
29065,20.8,36715,76.5,11.8
29067,16.8,32300,80,9.7
29069,59.1,30806,69,11.3
29071,110,50098,84.9,16.7
29073,29.4,40788,83.7,14.8
29075,13.7,36307,83.7,12.8
29077,407.5,41622,89.3,27.8
29079,23.6,36590,85.4,14.5
29081,12.4,35915,83.3,8.1
29083,32,36944,85.2,15.2
29085,24.1,28850,82.1,9
29087,10.6,41737,89.6,15.5
29089,21.9,46991,85.3,23.8
29091,43.6,35625,83.4,15.7
29093,19.3,32029,76.4,10.7
29095,1115.3,46874,87.3,27.1
29097,183.9,39522,82.3,19.3
29099,333.1,56400,86.7,16.7
29101,63.4,47268,91.1,24.4
29103,8.2,34596,87.2,17
29105,46.5,39697,82.6,13.3
29107,53.1,50000,87.4,16.4
29109,63.2,39829,80.4,14.6
29111,20.2,40579,85.4,12.8
29113,83.9,53726,84,12.5
29115,20.7,38211,89.1,13.2
29117,28.5,42260,86.7,19.1
29119,42.8,37701,76.5,9.7
29121,19.4,37889,84.4,14.8
29123,24.7,35141,76.8,9.8
29125,17.4,42018,80.7,14.2
29127,65.9,40915,83.3,18
29129,8.3,34440,89.2,13.7
29131,41.8,36411,83.2,13
29133,34.9,28474,66.6,10.7
29135,37.6,50887,81.6,16.9
29137,13.6,39495,85.4,12
29139,22.8,40175,79.2,11.5
29141,34.4,36928,80.9,14
29143,28.1,34772,74.6,13.1
29145,93,41873,85,18.3
29147,26.6,38680,89.8,24
29149,13.8,27885,77.2,9.4
29151,23,47836,87.1,13.5
29153,13.1,31992,78.3,10.1
29155,37.1,28798,70.8,10.3
29157,40,44383,81.2,13
29159,61.9,38669,82.2,15.8
29161,67.2,40675,86.2,26.4
29163,27.6,42276,78.7,12
29165,212.6,66487,94.1,37.7
29167,49,38423,82.2,17.2
29169,95.5,46919,90,19.3
29171,9.6,34556,85,14.9
29173,21.6,47286,87.2,16.1
29175,52.7,36484,82.6,12.2
29177,41.3,54670,86.6,14.2
29179,8.3,33382,74.1,6.9
29181,22.4,30198,72.1,9.9
29183,643.2,71458,92.8,34.5
