989,Worcester,MD,109.9,8.3,57474,88.7,27.3
990,Baltimore City,MD,7671.5,10.9,40100,78.5,25.8
991,Barnstable,MA,548.3,6.1,60525,94.9,40.5
992,Berkshire,MA,141.6,6.6,48705,90.7,30.2
993,Bristol,MA,991.3,9.3,55813,80.6,25.1
994,Dukes,MA,160.2,4.7,69760,92.7,42.5
995,Essex,MA,1508.8,7.3,65785,88.4,36.4
996,Franklin,MA,102.1,6.4,52246,91.2,32.3
997,Hampden,MA,751,8.7,48866,83.5,23.9
998,Hampshire,MA,299.8,6.4,60331,92.3,42
999,Middlesex,MA,1837.9,5.6,79691,91.8,49.8
1000,Nantucket,MA,226.2,3.5,84979,93.1,42.1
1001,Norfolk,MA,1693.6,5.8,83733,93.5,48.2
1002,Plymouth,MA,750.9,7,74698,91.9,32.9
1003,Suffolk,MA,12415.7,7.2,51638,83.1,39.2
1004,Worcester,MA,528.6,7.8,65772,88.7,33.3
1005,Alcona,MI,16.2,11,35490,85.9,12.8
1006,Alger,MI,10.5,9.7,38231,86.5,17.1
1007,Allegan,MI,135,7.6,51232,89.4,20.1
1008,Alpena,MI,51.8,9.4,38081,88.1,15.4
1009,Antrim,MI,49.6,9.3,42440,90,23.4
1010,Arenac,MI,43.8,11.3,36281,81.1,10.8
1011,Baraga,MI,9.9,16.1,40115,82.6,11.3
1012,Barry,MI,107,6.7,52061,90.6,16.9
1013,Bay,MI,243.7,8.8,45962,88.2,18.3
1014,Benzie,MI,54.8,9,47017,90.2,25.2
1015,Berrien,MI,276.2,9.5,42488,86.7,23.7
1016,Branch,MI,89.4,8.7,42505,86.4,14.1
1017,Calhoun,MI,192.8,8,42287,87.8,18.7
1018,Cass,MI,106.7,8.1,45432,86.5,16.7
1019,Charlevoix,MI,62.3,9.7,48745,91.7,25.2
1020,Cheboygan,MI,36.6,7.5,37844,88.5,17.3
1021,Chippewa,MI,24.7,10.7,41108,88.7,17.9
1022,Clare,MI,54.8,11.8,34431,83.2,11
1023,Clinton,MI,133.1,6.5,58244,92.9,27.2
1024,Crawford,MI,25.3,9.6,39597,84.3,15
1025,Delta,MI,31.7,9,42932,91.3,18.3
1026,Dickinson,MI,34.4,8.1,43651,93.3,19.3
1027,Eaton,MI,187.3,6.9,54170,93,24.6
1028,Emmet,MI,69.9,10,50269,92.7,29.6
1029,Genesee,MI,668.5,9.9,43418,88.4,18.9
1030,Gladwin,MI,51.2,12.1,38160,85.2,11.3
1031,Gogebic,MI,14.9,11.3,34917,91.8,18.4
1032,Grand Traverse,MI,187.3,7.9,50629,92.9,29.8
1033,Gratiot,MI,74.7,9.9,39867,87.4,13.1
1034,Hillsdale,MI,78.1,9.9,43139,86.7,14.2
1035,Houghton,MI,36.3,9.9,34625,90.4,27.1
1036,Huron,MI,39.6,8,40200,85.1,14
1037,Ingham,MI,505.1,8.8,45758,90.6,35.4
1038,Ionia,MI,111.9,8.7,46958,86.6,13.4
1039,Iosco,MI,47.1,11.1,36445,85.1,13.7
1040,Iron,MI,10.1,8.7,35390,88.8,16.3
1041,Isabella,MI,122.8,7.9,36815,89.6,25.7
1042,Jackson,MI,228.4,9.1,47169,88.9,17.9
1043,Kalamazoo,MI,445.7,7.7,46019,92.3,33.6
1044,Kalkaska,MI,30.6,9.3,39130,86,10.4
1045,Kent,MI,711.5,7.2,50801,88.6,30.3
1046,Keweenaw,MI,4,10.4,39821,91.2,22.6
1047,Lake,MI,20.3,11.8,30639,81.9,9.4
1048,Lapeer,MI,137.4,11.1,54240,89.6,17
1049,Leelanau,MI,62.5,6.6,55247,93.8,38.6
1050,Lenawee,MI,133.3,9.4,48595,88.4,19.5
1051,Livingston,MI,320.2,9,71694,94,31.3
1052,Luce,MI,7.4,10.1,42083,84,13.7
1053,Mackinac,MI,10.9,4.7,39055,88.7,19.8
1054,Macomb,MI,1754.9,10.8,54087,87.9,22
1055,Manistee,MI,45.6,9.8,41169,87.1,17.6
1056,Marquette,MI,37.1,8.8,45495,92.3,28.6
1057,Mason,MI,58,8.7,40683,88.1,19.5
1058,Mecosta,MI,77.1,10.4,37677,88.7,21.6
1059,Menominee,MI,23,7.4,42014,89.4,13.4
1060,Midland,MI,162,7.6,52465,91.4,31.9
1061,Missaukee,MI,26.3,10.8,39735,86.5,13.4
1062,Monroe,MI,276.7,8.5,55826,88.2,17.1
1063,Montcalm,MI,89.8,11.5,40068,85.8,13.3
1064,Montmorency,MI,17.9,14.3,34490,83.1,10.4
1065,Muskegon,MI,344.9,9.2,40298,87.8,16.8
1066,Newaygo,MI,59.6,8.6,43864,85.3,13.1
1067,Oakland,MI,1385.7,9.6,66456,92.5,42.4
1068,Oceana,MI,51.9,10.4,40422,83,14.8
1069,Ogemaw,MI,38.5,9.8,35988,82.9,10.5
1070,Ontonagon,MI,5.2,13.5,34786,90.1,16.9
1071,Osceola,MI,41.5,10.3,39035,86.5,12.5
1072,Oscoda,MI,15.3,14.1,32838,80.9,9.7
1073,Otsego,MI,46.9,10.6,46303,90,20
1074,Ottawa,MI,468.2,7.4,55661,90.6,29.3
1075,Presque Isle,MI,20.3,12,39240,85.7,14.3
1076,Roscommon,MI,47.1,11.3,33286,84.4,13.8
1077,Saginaw,MI,250.2,9.1,43258,86.8,18.6
1078,St Clair,MI,226.1,12,48869,88.1,15.6
1079,St Joseph,MI,122.4,8.8,44433,83.9,14.1
1080,Sanilac,MI,44.8,9.8,40437,85.9,11.2
1081,Schoolcraft,MI,7.2,11.4,38367,88.2,12.1
1082,Shiawassee,MI,133.1,9.6,47552,89.6,14.5
1083,Tuscola,MI,69.4,10.1,43315,85.3,12.9
1084,Van Buren,MI,125.5,9.6,44428,84.6,17.8
1085,Washtenaw,MI,488.4,6.5,59737,93.8,51
1086,Wayne,MI,2974.4,12.1,41886,83.5,20.6
1087,Wexford,MI,57.9,11.5,42209,87.7,16.5
1088,Aitkin,MN,8.9,7.3,41301,89.4,15.1
1089,Anoka,MN,782.1,6.1,69139,93.1,25.8
1090,Becker,MN,24.7,5.5,47959,90,21.4
1091,Beltrami,MN,17.7,7.6,43989,89.2,29.1
1092,Benton,MN,94.2,5.9,51159,90.1,18.8
1093,Big Stone,MN,10.6,4.9,44438,89.4,16.8
1094,Blue Earth,MN,85.6,5.4,48911,93.1,29.6
1095,Brown,MN,42.4,5.3,48149,89.4,18.5
1096,Carlton,MN,41.1,7,53553,91.1,22.4
1097,Carver,MN,256.9,5.5,82710,94.7,42.9
1098,Cass,MN,14.1,8.1,43042,90.1,20
1099,Chippewa,MN,21.4,5.2,44712,86.7,16.6
1100,Chisago,MN,129.9,6.3,67075,92.8,18.3
1101,Clay,MN,56.4,4.2,52108,93,30.4
1102,Clearwater,MN,8.7,9.3,39143,84.6,15.7
1103,Cook,MN,3.6,5,49496,93.3,34.4
1104,Cottonwood,MN,18.3,5.6,43111,85,17.1
1105,Crow Wing,MN,62.6,6.5,45853,91.7,22.2
1106,Dakota,MN,709,5.6,73723,94.5,38.4
1107,Dodge,MN,45.7,5.3,66216,90.9,22.1
1108,Douglas,MN,56.5,4.7,48436,91.3,22.5
1109,Faribault,MN,20.4,5.9,43214,89.9,16.6
1110,Fillmore,MN,24.2,5.4,47940,87.3,18.7
1111,Freeborn,MN,44.2,6.1,43447,87.3,14.2
1112,Goodhue,MN,61,5.6,56099,91,22.2
1113,Grant,MN,11,5.5,43777,88.7,17.2
1114,Hennepin,MN,2081.7,5.8,62966,92.1,44.7
1115,Houston,MN,34.5,5.6,53017,90.6,22.7
1116,Hubbard,MN,22.1,7.4,45733,91.5,22.3
1117,Isanti,MN,86.8,6.2,58721,91.6,16.5
1118,Itasca,MN,16.9,7.6,47106,92.5,21.2
1119,Jackson,MN,14.6,4,47455,90.6,15.9
1120,Kanabec,MN,31.1,8.8,46863,86.8,13.2
1121,Kandiyohi,MN,53,4.9,49915,88.1,21.4
1122,Kittson,MN,4.1,5.6,50049,89.4,21.4
1123,Koochiching,MN,4.3,8,41135,89.4,17.2
1124,Lac Qui Parle,MN,9.5,4.6,48269,88.5,16.2
1125,Lake,MN,5.2,5.4,47450,92.7,20
1126,Lake of The Woods,MN,3.1,6.1,43523,88.8,15.9
1127,Le Sueur,MN,61.7,6.6,58074,90.4,21.3
1128,Lincoln,MN,11,4.4,46270,90.5,18.1
1129,Lyon,MN,36.2,4.9,47254,89.9,25.8
1130,McLeod,MN,74.6,6.8,57323,90.5,18.3
1131,Mahnomen,MN,9.7,7.7,39385,83.5,13.7
1132,Marshall,MN,5.3,6.5,49636,86.2,16.6
1133,Martin,MN,29.3,5.6,44791,88.7,19.1
1134,Meeker,MN,38.3,6.2,51929,89.8,16.1
1135,Mille Lacs,MN,45.6,8.3,46100,87.7,14.7
1136,Morrison,MN,29.5,6.4,46054,87.3,14.8
1137,Mower,MN,55.1,5.1,45596,85.9,16.1
1138,Murray,MN,12.4,3.7,47833,89.5,15.7
1139,Nicollet,MN,73,5.2,59877,93,33.2
1140,Nobles,MN,29.9,4.6,45552,79.4,15.6
1141,Norman,MN,7.9,5.4,43333,87.4,14.9
1142,Olmsted,MN,220.8,4.8,66202,94.1,40.4
1143,Otter Tail,MN,29.1,5.1,45494,88.8,21.2
1144,Pennington,MN,22.6,4.8,45007,88,15.4
1145,Pine,MN,21.1,7.6,44463,86.8,12.8
1146,Pipestone,MN,20.6,4.4,42217,85.7,16.7
1147,Polk,MN,16,5.1,49257,87.9,21.7
1148,Pope,MN,16.4,4.2,49599,90.8,18.5
1149,Ramsey,MN,3341.7,6.4,52713,89.7,38.8
1150,Red Lake,MN,9.5,6.4,47719,87,13.9
1151,Redwood,MN,18.3,5.6,45177,87.1,16.4
1152,Renville,MN,16,6.4,48442,87.9,15.9
1153,Rice,MN,129.4,6.9,59533,89.8,26.9
1154,Rock,MN,20.1,4.1,44510,89.2,17.2
1155,Roseau,MN,9.3,4.6,48612,89.1,17.5
1156,St Louis,MN,32,6.9,45399,92.5,25.5
1157,Scott,MN,364.5,5.3,83415,94.2,36.3
1158,Sherburne,MN,204.4,6.1,71819,92.7,24.3
1159,Sibley,MN,25.9,4.6,52482,86.9,13.7
1160,Stearns,MN,112.2,5.8,53035,90.4,23.9
1161,Steele,MN,85.1,5.7,57290,90.8,23.7
1162,Stevens,MN,17.3,3.9,47712,91.4,25
1163,Swift,MN,13.2,5.6,43846,87,14.1
1164,Todd,MN,26.3,5.7,44202,85.2,11.8
1165,Traverse,MN,6.2,4.8,44773,89.5,16.3
1166,Wabasha,MN,41.4,5.3,52346,91.2,18.6
1167,Wadena,MN,25.8,7.5,35307,88.3,13.8
1168,Waseca,MN,45.2,6,52357,91.5,19
1169,Washington,MN,619.7,5.8,79571,95.9,40
1170,Watonwan,MN,25.8,6.2,49307,81.6,14.9
1171,Wilkin,MN,8.8,4.2,51957,89,17.3
1172,Winona,MN,82.2,5.7,44848,89.1,25.3
1173,Wright,MN,188.5,5.7,69674,93.3,25.4
1174,Yellow Medicine,MN,13.8,5.2,50740,89.5,18.1
1175,Adams,MS,69.8,10.8,26784,79.6,18.2
1176,Alcorn,MS,92.6,9.3,32221,77.7,15.3
1177,Amite,MS,18,11.4,31402,75.1,9.4
1178,Attala,MS,26.6,11.8,29805,70.4,16.2
1179,Benton,MS,21.5,12.5,28666,72.7,9.5
1180,Bolivar,MS,39,11.2,27173,71.8,19.5
1181,Calhoun,MS,25.5,10,29893,68.4,9.9
1182,Carroll,MS,16.9,9.2,28793,78.8,14
1183,Chickasaw,MS,34.7,11.5,30395,71.8,10.9
1184,Choctaw,MS,20.4,10.7,29832,79,11.3
1185,Claiborne,MS,19.7,15.6,21924,83.6,17.5
1186,Clarke,MS,24.2,12.9,31059,75.8,9.5
1187,Clay,MS,50.3,17.8,32919,79.9,16.5
1188,Coahoma,MS,47.3,14.1,26050,75,16.5
1189,Copiah,MS,37.9,10.7,38154,79.9,14.4
1190,Covington,MS,47.3,8.9,31127,78.5,15.6
1191,De Soto,MS,338.7,7.4,59734,88.1,21.3
1192,Forrest,MS,160.7,9.8,35805,83.6,26.2
1193,Franklin,MS,14.4,11,33250,76.6,10.1
1194,George,MS,47.2,11.2,45365,85.3,10.6
1195,Greene,MS,20.2,13,40404,74.3,8.6
1196,Grenada,MS,51.9,10.1,33123,76.3,17.2
1197,Hancock,MS,92.7,9.1,42591,84.7,23
1198,Harrison,MS,326,9.1,44550,83.8,20.5
1199,Hinds,MS,282,9.3,39290,84,27.7
1200,Holmes,MS,25.4,18.1,22259,69.5,11.8
1201,Humphreys,MS,22.4,18.3,25730,64.7,10.9
1202,Issaquena,MS,3.4,13.7,22396,59.9,4.2
1203,Itawamba,MS,43.9,10.1,37769,74,11.3
1204,Jackson,MS,193.2,10.2,49620,85,18.6
1205,Jasper,MS,25.2,11.6,28914,75.8,11.7
1206,Jefferson,MS,14.9,17,20375,75.8,19.5
1207,Jefferson Davis,MS,30.6,13,25842,75.1,11.6
1208,Jones,MS,97.5,7.7,37643,77.9,16.1
1209,Kemper,MS,13.6,14.6,25584,73.9,10.9
1210,Lafayette,MS,75,9.2,41166,87.3,39.7
1211,Lamar,MS,112,7.6,50075,87.9,32.5
1212,Lauderdale,MS,114.1,10.2,35420,81.9,17.9
1213,Lawrence,MS,30,11.5,37000,80.7,11.8
1214,Leake,MS,40.8,12.1,32537,75.7,10.3
1215,Lee,MS,184.3,9.2,41150,82.5,20.9
1216,Leflore,MS,54.5,13.5,22353,68.3,16.1
1217,Lincoln,MS,59.5,10,38438,81.6,17.5
1218,Lowndes,MS,118.3,10.2,37626,80.8,19.8
1219,Madison,MS,133.2,7.3,59730,88.6,44.6
1220,Marion,MS,49.9,11.3,32117,74.2,13.4
1221,Marshall,MS,52.6,12.8,33279,70,10.6
1222,Monroe,MS,48.3,12.1,35102,76.4,13
1223,Montgomery,MS,26.8,12.9,33087,73.9,15.6
1224,Neshoba,MS,52.1,7.8,36128,75.2,11.3
1225,Newton,MS,37.6,9.5,37386,82.9,13.1
1226,Noxubee,MS,16.6,16.7,21798,64.7,12.1
1227,Oktibbeha,MS,104,11.4,29013,85.9,41.7
1228,Panola,MS,50.7,12.1,34592,72.8,14
1229,Pearl River,MS,68.9,10,42971,81.9,14.8
1230,Perry,MS,18.9,11.4,39070,80.3,9
1231,Pike,MS,98.8,11.9,32751,78,16.2
1232,Pontotoc,MS,60.2,8.8,38574,74.1,10.6
1233,Prentiss,MS,60.9,10,32518,73.8,11
1234,Quitman,MS,20.3,13.6,24545,65.9,11
1235,Rankin,MS,182.6,6,56159,87.8,28.1
1236,Scott,MS,46.4,8.2,36999,70.5,9.6
1237,Sharkey,MS,11.4,12.4,29451,71.8,19.2
1238,Simpson,MS,46.7,8.6,36606,76.9,13.4
1239,Smith,MS,25.9,9.7,36795,78.2,13.3
1240,Stone,MS,39.9,9.9,43731,82.8,13.1
1241,Sunflower,MS,42.2,15.4,27042,68.8,13.8
1242,Tallahatchie,MS,23.8,12.1,27092,63.7,9.1
1243,Tate,MS,71.4,10.8,41839,80.2,14.7
1244,Tippah,MS,48.6,11.3,35769,74.3,11.3
1245,Tishomingo,MS,46.2,11.1,30734,76.5,11.8
1246,Tunica,MS,23.7,16,30470,69.9,13.7
1247,Union,MS,65.3,9,36661,76.1,13.6
1248,Walthall,MS,38.2,12.3,34045,74.6,12.6
1249,Warren,MS,82.9,11.1,40469,82.7,23.8
1250,Washington,MS,70.6,15.4,28591,74.6,18.8
1251,Wayne,MS,25.6,12.3,31388,73.1,10.1
1252,Webster,MS,24.4,13.2,36392,76.3,16.9
1253,Wilkinson,MS,14.6,12.7,33732,71.3,9.6
1254,Winston,MS,31.6,13.1,33007,80.6,15.3
1255,Yalobusha,MS,27.1,10.3,33076,76.4,12.1
1256,Yazoo,MS,30.4,12.6,27979,74.4,13
1257,Adair,MO,45.1,6.8,33157,87.3,27.1
1258,Andrew,MO,40,5.4,54148,89.7,19.8
1259,Atchison,MO,10.4,6.1,44330,88.2,21.7
1260,Audrain,MO,36.9,6.3,41567,82.9,14.4
1261,Barry,MO,45.7,6.4,38321,80.8,13.2
1262,Barton,MO,21,9,39144,85.4,14.8
1263,Bates,MO,20.4,8.4,38966,82.8,10.4
1264,Benton,MO,27.1,7.7,34512,81,12.4
1265,Bollinger,MO,20,7.1,36119,77.4,9.7
1266,Boone,MO,237.3,4.9,47123,92.4,45.9
1267,Buchanan,MO,218.6,5.7,43386,86.2,19.4
1268,Butler,MO,61.6,7.6,34080,76.6,14.2
1269,Caldwell,MO,22.1,7.6,40522,86.2,12.8
1270,Callaway,MO,53.1,6.4,50669,86.7,22.2
1271,Camden,MO,67.1,7.5,44961,89.8,20.6
1272,Cape Girardeau,MO,130.8,6.2,45795,86.1,26.7
1273,Carroll,MO,13.4,7.9,44015,83.5,17.3
1274,Carter,MO,12.3,8.2,26689,74.5,12.5
1275,Cass,MO,142.8,6.9,60807,91.9,21.9
1276,Cedar,MO,29.5,7,31353,84.3,11.8
1277,Chariton,MO,10.4,6.5,40958,84,13.7
1278,Christian,MO,137.6,5.5,51961,91.9,26.3
1279,Clark,MO,14.1,7.9,40333,85.8,12.7
1280,Clay,MO,558.6,6.9,60507,91.9,30.6
1281,Clinton,MO,49.5,8.3,51439,89.6,17.1
1282,Cole,MO,193,5.4,55580,89.5,30.9
1283,Cooper,MO,31.2,6.6,45869,84.3,17.8
1284,Crawford,MO,33.3,7.6,35947,76.6,10.2
1285,Dade,MO,16.1,7.2,32248,84,9.5
1286,Dallas,MO,31,7.5,39132,77.3,11.7
1287,Daviess,MO,15,6.6,41133,83.9,14.6
1288,Dekalb,MO,30.6,6.3,45252,83.6,11.3
1289,Dent,MO,20.8,7.6,36715,76.5,11.8
1290,Douglas,MO,16.8,7.2,32300,80,9.7
1291,Dunklin,MO,59.1,8.5,30806,69,11.3
1292,Franklin,MO,110,8.1,50098,84.9,16.7
1293,Gasconade,MO,29.4,7.2,40788,83.7,14.8
1294,Gentry,MO,13.7,5.3,36307,83.7,12.8
1295,Greene,MO,407.5,6.1,41622,89.3,27.8
1296,Grundy,MO,23.6,6.3,36590,85.4,14.5
1297,Harrison,MO,12.4,6.1,35915,83.3,8.1
1298,Henry,MO,32,7.2,36944,85.2,15.2
1299,Hickory,MO,24.1,12.3,28850,82.1,9
1300,Holt,MO,10.6,5.2,41737,89.6,15.5
1301,Howard,MO,21.9,6.6,46991,85.3,23.8
1302,Howell,MO,43.6,7.1,35625,83.4,15.7
1303,Iron,MO,19.3,8.1,32029,76.4,10.7
1304,Jackson,MO,1115.3,7.7,46874,87.3,27.1
1305,Jasper,MO,183.9,6.2,39522,82.3,19.3
1306,Jefferson,MO,333.1,7.3,56400,86.7,16.7
1307,Johnson,MO,63.4,7.2,47268,91.1,24.4
1308,Knox,MO,8.2,5.1,34596,87.2,17
1309,Laclede,MO,46.5,8.2,39697,82.6,13.3
1310,Lafayette,MO,53.1,7.8,50000,87.4,16.4
1311,Lawrence,MO,63.2,6.1,39829,80.4,14.6
1312,Lewis,MO,20.2,6.3,40579,85.4,12.8
1313,Lincoln,MO,83.9,8.2,53726,84,12.5
1314,Linn,MO,20.7,8.2,38211,89.1,13.2
1315,Livingston,MO,28.5,6,42260,86.7,19.1
1316,Mcdonald,MO,42.8,7.4,37701,76.5,9.7
1317,Macon,MO,19.4,6,37889,84.4,14.8
1318,Madison,MO,24.7,7,35141,76.8,9.8
1319,Maries,MO,17.4,6.2,42018,80.7,14.2
1320,Marion,MO,65.9,6,40915,83.3,18
1321,Mercer,MO,8.3,4.5,34440,89.2,13.7
1322,Miller,MO,41.8,7.7,36411,83.2,13
1323,Mississippi,MO,34.9,8.6,28474,66.6,10.7
1324,Moniteau,MO,37.6,6.3,50887,81.6,16.9
1325,Monroe,MO,13.6,7.7,39495,85.4,12
1326,Montgomery,MO,22.8,7.9,40175,79.2,11.5
1327,Morgan,MO,34.4,7.5,36928,80.9,14
1328,New Madrid,MO,28.1,7.8,34772,74.6,13.1
1329,Newton,MO,93,6.5,41873,85,18.3
1330,Nodaway,MO,26.6,6.2,38680,89.8,24
1331,Oregon,MO,13.8,7.2,27885,77.2,9.4
1332,Osage,MO,23,5,47836,87.1,13.5
1333,Ozark,MO,13.1,7.2,31992,78.3,10.1
1334,Pemiscot,MO,37.1,8.3,28798,70.8,10.3
1335,Perry,MO,40,4.9,44383,81.2,13
1336,Pettis,MO,61.9,7.4,38669,82.2,15.8
1337,Phelps,MO,67.2,6.8,40675,86.2,26.4
1338,Pike,MO,27.6,6.5,42276,78.7,12
1339,Platte,MO,212.6,5.9,66487,94.1,37.7
1340,Polk,MO,49,8.4,38423,82.2,17.2
1341,Pulaski,MO,95.5,8.4,46919,90,19.3
1342,Putnam,MO,9.6,5.4,34556,85,14.9
1343,Ralls,MO,21.6,5.7,47286,87.2,16.1
1344,Randolph,MO,52.7,7.8,36484,82.6,12.2
1345,Ray,MO,41.3,11,54670,86.6,14.2
1346,Reynolds,MO,8.3,9.4,33382,74.1,6.9
1347,Ripley,MO,22.4,8.5,30198,72.1,9.9
1348,St Charles,MO,643.2,6.1,71458,92.8,34.5
1349,St Clair,MO,14.6,8.2,32553,83.6,12
1350,Ste Genevieve,MO,36.4,7.1,48110,81.1,9.7
1351,St Francois,MO,144.6,8.4,37630,80.4,14.8
1352,St Louis,MO,1967.2,7,58630,91.5,39.3
1353,Saline,MO,30.9,6.5,39727,80.1,16.6
1354,Schuyler,MO,14.4,6.1,32862,86.5,10.4
1355,Scotland,MO,11.1,4.5,36863,78.2,18.1
1356,Scott,MO,93.3,6.8,39113,77,13.7
1357,Shannon,MO,8.4,9.8,31748,76.4,12.6
1358,Shelby,MO,12.7,6.1,35124,89,13.2
1359,Stoddard,MO,36.4,7.6,34839,76.1,11.4
1360,Stone,MO,69.4,8.4,41069,83.8,16.2
1361,Sullivan,MO,10.4,5.3,33193,81.3,10.8
1362,Taney,MO,81.7,7.9,40120,85.7,19.8
1363,Texas,MO,22.1,7,33128,80.1,11.6
1364,Vernon,MO,25.6,6.1,37312,84.6,13.7
1365,Warren,MO,75.9,7.5,50182,84.2,15.9
1366,Washington,MO,33.2,10.2,35148,70.4,7.5
1367,Wayne,MO,17.8,8.1,29331,73.4,8
1368,Webster,MO,61.1,7.1,41764,82,13.8
1369,Worth,MO,8.1,4.5,39671,86.2,15.6
1370,Wright,MO,27.6,6.7,29212,77.3,11.6
1371,St Louis City,MO,5157.5,9.9,34402,81.9,27.7
1372,Beaverhead,MT,1.7,5.5,41226,92.8,30.9
1373,Big Horn,MT,2.6,12.4,37277,83.4,13.8
1374,Blaine,MT,1.5,6.2,38721,86.9,17.6
1375,Broadwater,MT,4.7,8.6,44570,90.5,16.7
1376,Carbon,MT,4.9,4.8,46194,91.5,28.6
1377,Carter,MT,0.3,3.3,35121,91.3,13.1
1378,Cascade,MT,30.1,5.5,44074,90.2,22.8
1379,Chouteau,MT,1.5,4.7,40825,89.6,22.7
1380,Custer,MT,3.1,4.4,41373,92,19.4
1381,Daniels,MT,1.2,4.2,37578,95.8,17.3
1382,Dawson,MT,3.8,4.1,51761,89.9,19.9
1383,Deer Lodge,MT,12.6,7.6,34095,85.8,18.5
1384,Fallon,MT,1.8,2.3,49573,87.9,15.9
1385,Fergus,MT,2.7,5.2,37601,89.3,22.2
1386,Flathead,MT,17.9,8.5,45588,92,27.6
1387,Gallatin,MT,34.4,5.5,51391,96,45.1
1388,Garfield,MT,0.3,3.7,37500,88.5,14.2
1389,Glacier,MT,4.5,10.1,40109,80.8,18.4
1390,Golden Valley,MT,0.8,4,36250,84.6,21.4
1391,Granite,MT,1.8,9.8,38179,89.2,26.8
1392,Hill,MT,5.6,6.1,46724,91.3,21.8
1393,Jefferson,MT,6.9,5.1,59284,93.6,33.5
1394,Judith Basin,MT,1.1,5.2,40046,92.6,27.3
1395,Lake,MT,19.3,8.5,38268,89.9,25.5
1396,Lewis and Clark,MT,18.3,5.2,53053,94.9,36.8
1397,Liberty,MT,1.6,6.7,42674,73.5,20.8
1398,Lincoln,MT,5.4,12.6,32012,86.8,17.2
1399,McCone,MT,0.7,3.5,50774,93.7,19.9
1400,Madison,MT,2.1,6,45242,93.3,33.2
1401,Meagher,MT,0.8,5.6,33846,85.9,16.7
1402,Mineral,MT,3.5,8.8,36261,84.1,12.4
1403,Missoula,MT,42.1,6.1,43895,93.7,38.1
1404,Musselshell,MT,2.4,5.5,38669,86.9,15.1
1405,Park,MT,5.6,5.8,41232,90.8,29.3
1406,Petroleum,MT,0.3,4.8,38162,92.2,8.8
1407,Phillips,MT,0.8,6,38958,90.2,17.5
1408,Pondera,MT,3.8,6.1,38852,88.1,20.4
1409,Powder River,MT,0.5,4.3,39091,91.2,14.8
1410,Powell,MT,3,8,41347,90.6,19.7
1411,Prairie,MT,0.7,3.9,34440,85.4,14.5
1412,Ravalli,MT,16.8,7.7,43512,92.1,25
1413,Richland,MT,4.7,3.2,57413,87.2,15.9
1414,Roosevelt,MT,4.4,8.2,37807,86.2,15.8
1415,Rosebud,MT,1.8,8.4,44449,89.3,17
1416,Sanders,MT,4.1,12.5,30368,87.1,16.5
1417,Sheridan,MT,2,3.2,42148,91.4,19.6
1418,Silver Bow,MT,47.6,6.1,40030,90.2,22.5
1419,Stillwater,MT,5.1,5.4,56652,92.3,21.4
1420,Sweet Grass,MT,2,2.8,41913,91.9,26.5
1421,Teton,MT,2.7,5.2,40811,87.7,24.9
1422,Toole,MT,2.8,4.7,44688,88.3,17.9
1423,Treasure,MT,0.7,5.6,38571,88.1,25.5
1424,Valley,MT,1.5,4.9,44641,88.7,15.2
1425,Wheatland,MT,1.5,4.9,32331,82.7,17
1426,Wibaux,MT,1.1,2.8,43417,82.4,14.5
1427,Yellowstone,MT,56.2,4.8,50185,91.8,29.3
1428,Adams,NE,55.7,3.9,47469,89.4,22.4
1429,Antelope,NE,7.8,2.8,40474,91.5,15.5
1430,Arthur,NE,0.6,3.6,43194,95.2,21.9
1431,Banner,NE,0.9,5.5,27167,92.3,23.5
1432,Blaine,NE,0.7,3.9,39688,96.7,14.3
1433,Boone,NE,8,2.6,41691,92.1,12.8
1434,Box Butte,NE,10.5,4.4,44118,89.2,21.1
1435,Boyd,NE,3.9,3,37375,89,13.7
1436,Brown,NE,2.6,3.5,29856,90.1,17.8
1437,Buffalo,NE,47.6,3.5,49851,92.4,31.5
1438,Burt,NE,14,4.2,45813,90.5,18.6
1439,Butler,NE,14.4,3.1,48804,90.5,15.5
1440,Cass,NE,45.3,4.7,63608,93.9,23.7
1441,Cedar,NE,12,2.9,42857,91.1,16.1
1442,Chase,NE,4.4,2.5,40465,90.1,15.9
1443,Cherry,NE,1,2.7,41929,91.4,22.9
1444,Cheyenne,NE,8.4,3.2,50143,94.4,26.3
1445,Clay,NE,11.4,3.5,45590,89.1,16.8
1446,Colfax,NE,25.5,3.6,46685,71.2,12.7
1447,Cuming,NE,16,3,46847,87.7,17.6
1448,Custer,NE,4.2,2.7,43657,92.3,19.1
1449,Dakota,NE,79.5,6.6,43294,73,10.8
1450,Dawes,NE,6.6,4.8,36396,90.6,37.2
1451,Dawson,NE,24,4.4,45038,75.9,15.4
1452,Deuel,NE,4.4,2.7,37500,90.4,18.1
1453,Dixon,NE,12.6,4.5,44840,85.7,15.1
1454,Dodge,NE,69.4,4.3,44744,85.2,17.3
1455,Douglas,NE,1574.4,4.8,52929,89.9,35.7
1456,Dundy,NE,2.2,3,40278,93.3,21.7
1457,Fillmore,NE,10.2,3.5,44031,93.3,16.8
1458,Franklin,NE,5.6,3.9,40556,91.3,16.5
1459,Frontier,NE,2.8,3,47552,94,19.4
1460,Furnas,NE,6.9,3.5,38650,86.7,17.2
1461,Gage,NE,26.2,4.3,45573,90.9,19.7
1462,Garden,NE,1.2,4.3,35861,91.2,19.9
